COUNTRY,FECHA,CONTAGIADOS,FALLECIDOS,RECUPERADOS,HOSPITALIZADOS,UCIs
URUGUAY,11/08/2020,21,0,11,5,5
URUGUAY,12/08/2020,9,0,6,5,5
URUGUAY,13/08/2020,16,0,17,5,5
URUGUAY,14/08/2020,13,1,2,4,4
URUGUAY,15/08/2020,15,1,12,4,4
URUGUAY,16/08/2020,6,0,6,4,4
URUGUAY,17/08/2020,17,2,5,3,3
URUGUAY,18/08/2020,28,0,14,4,4
URUGUAY,19/08/2020,9,0,9,5,5
URUGUAY,20/08/2020,13,1,14,3,3
URUGUAY,21/08/2020,10,1,7,2,2
URUGUAY,22/08/2020,6,0,15,2,2
URUGUAY,23/08/2020,6,0,12,2,2
URUGUAY,24/08/2020,6,0,19,4,4
URUGUAY,25/08/2020,3,1,14,4,4
URUGUAY,26/08/2020,7,0,13,4,4
URUGUAY,27/08/2020,9,0,11,3,3
URUGUAY,28/08/2020,8,0,19,3,3
URUGUAY,29/08/2020,14,1,12,3,3
URUGUAY,30/08/2020,15,0,14,3,3
URUGUAY,31/08/2020,11,0,31,3,3
NETHERLANDS,09/03/2020,56,3,0,0,0
NETHERLANDS,10/03/2020,61,1,0,0,0
NETHERLANDS,11/03/2020,121,1,0,0,0
NETHERLANDS,12/03/2020,111,0,0,86,0
NETHERLANDS,13/03/2020,804,9,0,115,0
NETHERLANDS,14/03/2020,155,3,0,21,0
NETHERLANDS,15/03/2020,176,7,0,26,0
NETHERLANDS,16/03/2020,278,4,0,43,0
NETHERLANDS,17/03/2020,292,17,0,109,0
NETHERLANDS,18/03/2020,346,16,0,94,0
NETHERLANDS,19/03/2020,409,21,0,81,0
NETHERLANDS,20/03/2020,1191,28,0,159,0
NETHERLANDS,21/03/2020,-20,31,0,188,0
NETHERLANDS,22/03/2020,573,44,0,152,0
NETHERLANDS,23/03/2020,545,33,0,242,0
NETHERLANDS,24/03/2020,811,63,0,265,0
NETHERLANDS,25/03/2020,852,80,0,341,2467
NETHERLANDS,26/03/2020,1019,78,0,315,0
NETHERLANDS,27/03/2020,1172,112,0,349,100
NETHERLANDS,28/03/2020,1159,93,0,454,100
NETHERLANDS,29/03/2020,1104,132,0,529,100
NETHERLANDS,30/03/2020,884,93,0,507,100
NETHERLANDS,31/03/2020,845,175,0,722,0
NETHERLANDS,01/04/2020,1019,134,0,447,0
NETHERLANDS,02/04/2020,1083,166,0,625,0
NETHERLANDS,03/04/2020,1026,148,0,501,0
NETHERLANDS,04/04/2020,904,164,0,336,0
NETHERLANDS,05/04/2020,1224,117,0,253,0
NETHERLANDS,06/04/2020,952,99,0,260,0
NETHERLANDS,07/04/2020,777,234,0,292,0
NETHERLANDS,08/04/2020,969,147,0,308,0
NETHERLANDS,09/04/2020,1213,148,0,237,0
NETHERLANDS,10/04/2020,1335,115,0,225,0
NETHERLANDS,11/04/2020,1316,132,0,190,0
NETHERLANDS,12/04/2020,1174,94,0,196,0
NETHERLANDS,13/04/2020,964,86,0,147,0
NETHERLANDS,14/04/2020,868,122,0,210,0
NETHERLANDS,15/04/2020,734,189,0,188,0
NETHERLANDS,16/04/2020,1061,181,0,182,0
NETHERLANDS,17/04/2020,1235,144,0,156,0
NETHERLANDS,18/04/2020,1140,142,250,129,1200
NETHERLANDS,19/04/2020,1066,83,322,110,0
NETHERLANDS,20/04/2020,750,67,74,75,0
NETHERLANDS,21/04/2020,729,165,0,118,0
NETHERLANDS,22/04/2020,708,138,0,124,0
NETHERLANDS,23/04/2020,887,123,0,137,0
NETHERLANDS,24/04/2020,806,112,0,123,0
NETHERLANDS,25/04/2020,655,120,0,100,0
NETHERLANDS,26/04/2020,655,66,0,75,0
NETHERLANDS,27/04/2020,400,43,0,65,0
NETHERLANDS,28/04/2020,171,48,0,88,0
NETHERLANDS,29/04/2020,386,145,0,76,0
NETHERLANDS,30/04/2020,514,84,0,84,0
NETHERLANDS,01/05/2020,475,98,0,85,0
NETHERLANDS,02/05/2020,445,94,0,93,0
NETHERLANDS,03/05/2020,335,69,0,41,0
NETHERLANDS,04/05/2020,199,26,0,36,0
NETHERLANDS,05/05/2020,317,86,0,79,0
NETHERLANDS,06/05/2020,232,36,0,20,0
NETHERLANDS,07/05/2020,455,84,0,33,0
NETHERLANDS,08/05/2020,319,71,0,71,0
NETHERLANDS,09/05/2020,289,63,0,58,0
NETHERLANDS,10/05/2020,245,18,0,22,0
NETHERLANDS,11/05/2020,161,16,0,36,0
NETHERLANDS,12/05/2020,196,54,0,35,0
NETHERLANDS,13/05/2020,227,52,0,52,0
NETHERLANDS,14/05/2020,270,28,0,27,0
NETHERLANDS,15/05/2020,200,53,0,35,0
NETHERLANDS,16/05/2020,189,27,0,45,0
NETHERLANDS,17/05/2020,125,10,0,15,0
NETHERLANDS,18/05/2020,146,14,0,27,0
NETHERLANDS,19/05/2020,108,21,0,34,0
NETHERLANDS,20/05/2020,198,33,0,14,0
NETHERLANDS,21/05/2020,253,27,0,13,0
NETHERLANDS,22/05/2020,188,13,0,9,0
NETHERLANDS,23/05/2020,176,23,0,10,0
NETHERLANDS,24/05/2020,172,11,0,13,0
NETHERLANDS,25/05/2020,209,8,0,8,0
NETHERLANDS,26/05/2020,133,26,0,10,0
NETHERLANDS,27/05/2020,190,15,0,7,0
NETHERLANDS,28/05/2020,182,32,0,16,0
NETHERLANDS,29/05/2020,176,28,0,9,0
NETHERLANDS,30/05/2020,131,20,0,5,0
NETHERLANDS,31/05/2020,185,5,0,8,0
NETHERLANDS,01/06/2020,103,6,0,9,0
NETHERLANDS,02/06/2020,102,5,0,6,0
NETHERLANDS,03/06/2020,86,10,0,9,0
NETHERLANDS,04/06/2020,209,13,0,12,0
NETHERLANDS,05/06/2020,210,15,0,11,0
NETHERLANDS,06/06/2020,183,6,0,3,0
NETHERLANDS,07/06/2020,239,2,0,4,0
NETHERLANDS,08/06/2020,165,3,0,5,0
NETHERLANDS,09/06/2020,164,15,0,6,0
NETHERLANDS,10/06/2020,184,11,0,5,0
NETHERLANDS,11/06/2020,164,2,0,3,0
NETHERLANDS,12/06/2020,210,9,0,5,0
NETHERLANDS,13/06/2020,179,4,0,9,0
NETHERLANDS,14/06/2020,143,2,0,6,0
NETHERLANDS,15/06/2020,165,6,0,3,0
NETHERLANDS,16/06/2020,139,5,0,3,0
NETHERLANDS,17/06/2020,117,4,0,2,0
NETHERLANDS,18/06/2020,115,4,0,-1,0
NETHERLANDS,19/06/2020,107,3,0,11,0
NETHERLANDS,20/06/2020,76,8,0,0,0
NETHERLANDS,21/06/2020,91,1,0,3,0
NETHERLANDS,22/06/2020,65,0,0,2,0
NETHERLANDS,23/06/2020,64,5,0,2,0
NETHERLANDS,24/06/2020,82,2,0,6,0
NETHERLANDS,25/06/2020,110,3,0,4,0
NETHERLANDS,26/06/2020,91,3,0,5,0
NETHERLANDS,27/06/2020,69,2,0,0,0
NETHERLANDS,28/06/2020,73,0,0,3,0
NETHERLANDS,29/06/2020,76,2,0,3,0
NETHERLANDS,30/06/2020,50,6,0,3,0
NETHERLANDS,01/07/2020,62,2,0,1,0
NETHERLANDS,02/07/2020,77,3,0,0,0
NETHERLANDS,03/07/2020,75,2,0,4,0
NETHERLANDS,04/07/2020,61,6,0,1,0
NETHERLANDS,05/07/2020,73,1,0,1,0
NETHERLANDS,06/07/2020,36,1,0,0,0
NETHERLANDS,07/07/2020,37,4,0,2,0
NETHERLANDS,08/07/2020,52,3,0,3,0
NETHERLANDS,09/07/2020,52,2,0,-2,0
NETHERLANDS,10/07/2020,42,-1,0,1,0
NETHERLANDS,11/07/2020,81,1,0,3,0
NETHERLANDS,12/07/2020,101,0,0,2,0
NETHERLANDS,13/07/2020,71,0,0,1,0
NETHERLANDS,14/07/2020,53,-2,0,-2,0
NETHERLANDS,15/07/2020,106,1,0,5,0
NETHERLANDS,16/07/2020,99,1,0,1,0
NETHERLANDS,17/07/2020,103,1,0,-4,0
NETHERLANDS,18/07/2020,127,-2,0,1,0
NETHERLANDS,19/07/2020,144,0,0,3,0
NETHERLANDS,20/07/2020,185,0,0,2,0
NETHERLANDS,21/07/2020,163,0,0,2,0
NETHERLANDS,22/07/2020,168,3,0,0,0
NETHERLANDS,23/07/2020,163,0,0,3,0
NETHERLANDS,24/07/2020,191,0,0,-1,0
NETHERLANDS,25/07/2020,137,1,0,2,0
NETHERLANDS,26/07/2020,214,0,0,2,0
NETHERLANDS,27/07/2020,205,1,0,5,0
NETHERLANDS,28/07/2020,,,,,
NETHERLANDS,29/07/2020,,,,,
NETHERLANDS,30/07/2020,,,,,
NETHERLANDS,31/07/2020,,,,,
NETHERLANDS,01/08/2020,,,,,
NETHERLANDS,02/08/2020,,,,,
NETHERLANDS,03/08/2020,,,,,
NETHERLANDS,04/08/2020,,,,,
NETHERLANDS,05/08/2020,,,,,
NETHERLANDS,06/08/2020,,,,,
NETHERLANDS,07/08/2020,,,,,
NETHERLANDS,08/08/2020,,,,,
NETHERLANDS,09/08/2020,,,,,
NETHERLANDS,10/08/2020,,,,,
NETHERLANDS,11/08/2020,,,,,
NETHERLANDS,12/08/2020,,,,,
NETHERLANDS,13/08/2020,,,,,
NETHERLANDS,14/08/2020,,,,,
NETHERLANDS,15/08/2020,,,,,
NETHERLANDS,16/08/2020,,,,,
NETHERLANDS,17/08/2020,,,,,
NETHERLANDS,18/08/2020,,,,,
NETHERLANDS,19/08/2020,,,,,
NETHERLANDS,20/08/2020,,,,,
NETHERLANDS,21/08/2020,,,,,
NETHERLANDS,22/08/2020,,,,,
NETHERLANDS,23/08/2020,,,,,
NETHERLANDS,24/08/2020,,,,,
NETHERLANDS,25/08/2020,,,,,
NETHERLANDS,26/08/2020,,,,,
NETHERLANDS,27/08/2020,,,,,
NETHERLANDS,28/08/2020,,,,,
NETHERLANDS,29/08/2020,,,,,
NETHERLANDS,30/08/2020,,,,,
NETHERLANDS,31/08/2020,,,,,
COLOMBIA,02/03/2020,1,0,1,0,0
COLOMBIA,03/03/2020,0,0,0,0,0
COLOMBIA,04/03/2020,0,0,0,0,0
COLOMBIA,05/03/2020,0,0,0,0,0
COLOMBIA,06/03/2020,1,0,1,0,0
COLOMBIA,07/03/2020,1,0,1,0,0
COLOMBIA,08/03/2020,2,0,2,0,0
COLOMBIA,09/03/2020,3,0,3,0,0
COLOMBIA,10/03/2020,4,0,4,0,0
COLOMBIA,11/03/2020,8,0,8,0,0
COLOMBIA,12/03/2020,11,0,11,0,0
COLOMBIA,13/03/2020,13,1,12,0,0
COLOMBIA,14/03/2020,20,0,20,0,0
COLOMBIA,15/03/2020,19,0,19,0,0
COLOMBIA,16/03/2020,29,0,29,0,0
COLOMBIA,17/03/2020,42,1,41,0,0
COLOMBIA,18/03/2020,44,2,42,0,0
COLOMBIA,19/03/2020,69,0,69,0,0
COLOMBIA,20/03/2020,78,5,73,0,0
COLOMBIA,21/03/2020,80,5,74,1,0
COLOMBIA,22/03/2020,82,4,78,0,0
COLOMBIA,23/03/2020,94,6,87,1,0
COLOMBIA,24/03/2020,141,7,131,1,2
COLOMBIA,25/03/2020,162,9,151,1,1
COLOMBIA,26/03/2020,159,11,147,0,0
COLOMBIA,27/03/2020,160,15,143,1,0
COLOMBIA,28/03/2020,166,12,153,1,0
COLOMBIA,29/03/2020,139,12,126,1,0
COLOMBIA,30/03/2020,194,14,180,0,0
COLOMBIA,31/03/2020,190,17,169,4,0
COLOMBIA,01/04/2020,195,9,186,0,0
COLOMBIA,02/04/2020,166,12,154,0,0
COLOMBIA,03/04/2020,187,25,160,1,1
COLOMBIA,04/04/2020,160,16,142,2,0
COLOMBIA,05/04/2020,101,8,91,2,0
COLOMBIA,06/04/2020,152,5,145,1,1
COLOMBIA,07/04/2020,157,14,143,0,0
COLOMBIA,08/04/2020,126,9,116,0,0
COLOMBIA,09/04/2020,142,8,133,1,0
COLOMBIA,10/04/2020,121,8,112,0,0
COLOMBIA,11/04/2020,248,10,233,4,0
COLOMBIA,12/04/2020,157,8,149,0,0
COLOMBIA,13/04/2020,186,10,174,1,0
COLOMBIA,14/04/2020,238,14,215,8,1
COLOMBIA,15/04/2020,168,12,153,2,0
COLOMBIA,16/04/2020,255,12,237,5,1
COLOMBIA,17/04/2020,178,10,163,3,1
COLOMBIA,18/04/2020,205,13,186,3,0
COLOMBIA,19/04/2020,221,9,207,3,0
COLOMBIA,20/04/2020,217,8,205,1,1
COLOMBIA,21/04/2020,219,10,209,0,0
COLOMBIA,22/04/2020,248,10,231,5,1
COLOMBIA,23/04/2020,302,17,279,5,1
COLOMBIA,24/04/2020,306,14,284,6,1
COLOMBIA,25/04/2020,305,12,287,4,1
COLOMBIA,26/04/2020,253,21,224,7,1
COLOMBIA,27/04/2020,408,19,379,6,0
COLOMBIA,28/04/2020,515,18,491,5,0
COLOMBIA,29/04/2020,381,19,356,4,0
COLOMBIA,30/04/2020,475,31,435,3,1
COLOMBIA,01/05/2020,466,27,434,4,0
COLOMBIA,02/05/2020,461,24,428,7,0
COLOMBIA,03/05/2020,395,16,371,3,3
COLOMBIA,04/05/2020,510,32,476,2,0
COLOMBIA,05/05/2020,791,30,753,4,2
COLOMBIA,06/05/2020,757,24,723,5,2
COLOMBIA,07/05/2020,774,24,742,2,2
COLOMBIA,08/05/2020,980,39,932,1,3
COLOMBIA,09/05/2020,743,18,718,0,2
COLOMBIA,10/05/2020,471,22,443,3,1
COLOMBIA,11/05/2020,733,34,692,1,6
COLOMBIA,12/05/2020,822,26,789,1,3
COLOMBIA,13/05/2020,845,33,800,1,4
COLOMBIA,14/05/2020,1061,30,1022,2,4
COLOMBIA,15/05/2020,978,39,931,0,1
COLOMBIA,16/05/2020,907,38,864,0,2
COLOMBIA,17/05/2020,842,33,806,0,2
COLOMBIA,18/05/2020,1202,48,1146,2,4
COLOMBIA,19/05/2020,1162,43,1111,3,3
COLOMBIA,20/05/2020,1395,55,1332,2,2
COLOMBIA,21/05/2020,1363,41,1311,1,6
COLOMBIA,22/05/2020,1414,55,1349,0,4
COLOMBIA,23/05/2020,1424,48,1364,0,4
COLOMBIA,24/05/2020,906,35,865,1,4
COLOMBIA,25/05/2020,1159,43,1096,9,6
COLOMBIA,26/05/2020,1517,56,1441,4,9
COLOMBIA,27/05/2020,1367,66,1287,4,5
COLOMBIA,28/05/2020,1409,54,1330,14,5
COLOMBIA,29/05/2020,1413,65,1315,18,9
COLOMBIA,30/05/2020,1299,40,1232,14,8
COLOMBIA,31/05/2020,1043,53,961,15,6
COLOMBIA,01/06/2020,1743,82,1606,37,9
COLOMBIA,02/06/2020,1650,72,1511,45,5
COLOMBIA,03/06/2020,1891,87,1757,33,6
COLOMBIA,04/06/2020,1784,81,1634,49,7
COLOMBIA,05/06/2020,2014,92,1847,48,9
COLOMBIA,06/06/2020,1803,78,1667,46,4
COLOMBIA,07/06/2020,1470,70,1343,41,7
COLOMBIA,08/06/2020,2527,111,2326,69,7
COLOMBIA,09/06/2020,2421,123,2208,63,12
COLOMBIA,10/06/2020,2786,113,2565,75,11
COLOMBIA,11/06/2020,2958,125,2734,71,8
COLOMBIA,12/06/2020,2954,113,2751,68,11
COLOMBIA,13/06/2020,2475,137,2263,63,4
COLOMBIA,14/06/2020,1664,98,1482,59,5
COLOMBIA,15/06/2020,1889,121,1693,57,9
COLOMBIA,16/06/2020,3747,170,3450,95,19
COLOMBIA,17/06/2020,3988,144,3724,93,8
COLOMBIA,18/06/2020,3891,162,3580,106,17
COLOMBIA,19/06/2020,4003,166,3709,104,12
COLOMBIA,20/06/2020,3477,117,3238,94,9
COLOMBIA,21/06/2020,2605,143,2346,94,7
COLOMBIA,22/06/2020,2945,137,2672,102,11
COLOMBIA,23/06/2020,5049,178,4695,134,18
COLOMBIA,24/06/2020,5096,221,4700,139,16
COLOMBIA,25/06/2020,5181,203,4788,162,14
COLOMBIA,26/06/2020,5592,211,5194,147,20
COLOMBIA,27/06/2020,4675,155,4356,129,12
COLOMBIA,28/06/2020,3569,162,3260,110,17
COLOMBIA,29/06/2020,3822,173,3473,144,16
COLOMBIA,30/06/2020,6014,221,5533,197,28
COLOMBIA,01/07/2020,6262,236,5786,195,21
COLOMBIA,02/07/2020,6265,228,5818,157,30
COLOMBIA,03/07/2020,6908,225,6345,202,25
COLOMBIA,04/07/2020,6340,213,5887,187,24
COLOMBIA,05/07/2020,4624,186,4207,163,33
COLOMBIA,06/07/2020,7326,259,6757,246,32
COLOMBIA,07/07/2020,7054,290,6408,263,39
COLOMBIA,08/07/2020,7864,282,7249,243,19
COLOMBIA,09/07/2020,7111,242,6498,273,24
COLOMBIA,10/07/2020,8145,284,7469,261,19
COLOMBIA,11/07/2020,6596,206,6052,223,25
COLOMBIA,12/07/2020,5336,201,4819,196,24
COLOMBIA,13/07/2020,9456,290,8715,319,35
COLOMBIA,14/07/2020,9133,309,8453,296,31
COLOMBIA,15/07/2020,8636,308,7920,326,38
COLOMBIA,16/07/2020,9361,283,8644,315,40
COLOMBIA,17/07/2020,9656,306,8885,324,40
COLOMBIA,18/07/2020,9396,265,8698,292,48
COLOMBIA,19/07/2020,6210,236,5539,295,29
COLOMBIA,20/07/2020,6826,297,6069,282,33
COLOMBIA,21/07/2020,10297,285,9330,391,40
COLOMBIA,22/07/2020,10162,294,9044,400,52
COLOMBIA,23/07/2020,10261,294,6805,376,38
COLOMBIA,24/07/2020,10280,305,4906,352,52
COLOMBIA,25/07/2020,9199,255,3900,367,28
COLOMBIA,26/07/2020,6700,238,2534,315,21
COLOMBIA,27/07/2020,11840,301,2873,429,42
COLOMBIA,28/07/2020,11485,300,2351,433,27
COLOMBIA,29/07/2020,10390,253,1849,388,29
COLOMBIA,30/07/2020,10432,252,1353,435,17
COLOMBIA,31/07/2020,10837,256,2235,459,24
COLOMBIA,01/08/2020,8581,226,769,418,22
COLOMBIA,02/08/2020,5816,180,389,333,16
COLOMBIA,03/08/2020,9947,211,557,441,18
COLOMBIA,04/08/2020,9476,164,380,386,8
COLOMBIA,05/08/2020,9198,145,367,413,6
COLOMBIA,06/08/2020,10053,147,283,423,13
COLOMBIA,07/08/2020,6185,106,263,360,18
COLOMBIA,08/08/2020,6124,117,135,390,13
COLOMBIA,09/08/2020,3922,101,86,343,7
COLOMBIA,10/08/2020,7190,86,103,427,2
COLOMBIA,11/08/2020,6604,70,81,334,2
COLOMBIA,12/08/2020,6744,64,56,339,1
COLOMBIA,13/08/2020,10749,294,10134,263,22
COLOMBIA,14/08/2020,10125,263,9585,230,18
COLOMBIA,15/08/2020,8277,286,7763,189,15
COLOMBIA,16/08/2020,6884,262,6370,205,15
COLOMBIA,17/08/2020,6453,280,5971,166,13
COLOMBIA,18/08/2020,10155,331,9513,252,23
COLOMBIA,19/08/2020,9527,270,8964,234,23
COLOMBIA,20/08/2020,9183,254,8670,220,14
COLOMBIA,21/08/2020,9328,260,8774,239,20
COLOMBIA,22/08/2020,7833,236,7356,187,19
COLOMBIA,23/08/2020,5040,190,4695,121,13
COLOMBIA,24/08/2020,11638,330,11020,217,36
COLOMBIA,25/08/2020,9441,252,8909,235,18
COLOMBIA,26/08/2020,11796,278,11234,218,18
COLOMBIA,27/08/2020,8183,197,7762,172,24
COLOMBIA,28/08/2020,7874,212,7432,184,25
COLOMBIA,29/08/2020,7216,187,6850,148,12
COLOMBIA,30/08/2020,5494,163,5187,110,17
COLOMBIA,31/08/2020,8216,205,7783,190,20
COLOMBIA,01/09/2020,8177,182,7776,194,10
COLOMBIA,02/09/2020,7262,176,6824,223,18
COLOMBIA,03/09/2020,8076,171,7663,196,21
COLOMBIA,04/09/2020,9701,212,9242,207,20
COLOMBIA,05/09/2020,6205,151,5875,137,18
COLOMBIA,06/09/2020,4855,123,4603,95,15
COLOMBIA,07/09/2020,8153,193,7741,179,24
COLOMBIA,08/09/2020,7514,188,7109,188,16
COLOMBIA,09/09/2020,7216,169,6835,173,17
COLOMBIA,10/09/2020,8047,190,7649,175,12
COLOMBIA,11/09/2020,7445,181,7080,141,21
COLOMBIA,12/09/2020,6694,150,6364,145,21
COLOMBIA,13/09/2020,5154,126,4877,121,20
COLOMBIA,14/09/2020,8021,166,7664,162,15
COLOMBIA,15/09/2020,7391,179,7015,157,17
COLOMBIA,16/09/2020,6299,130,6002,134,15
COLOMBIA,17/09/2020,6228,144,5895,156,15
COLOMBIA,18/09/2020,7188,152,6829,169,24
COLOMBIA,19/09/2020,5836,129,5539,135,19
COLOMBIA,20/09/2020,4185,123,3910,124,11
COLOMBIA,21/09/2020,7601,152,7226,172,24
COLOMBIA,22/09/2020,6838,160,6463,179,18
COLOMBIA,23/09/2020,6324,121,5965,186,22
COLOMBIA,24/09/2020,6736,120,6427,144,16
COLOMBIA,25/09/2020,7783,132,7439,165,18
COLOMBIA,26/09/2020,6591,123,6260,148,21
COLOMBIA,27/09/2020,5554,115,5276,127,20
COLOMBIA,28/09/2020,9262,148,8793,184,39
COLOMBIA,29/09/2020,7322,104,6966,164,17
COLOMBIA,30/09/2020,7749,122,7066,159,33
COLOMBIA,01/10/2020,7334,112,6279,153,31
COLOMBIA,02/10/2020,8696,96,7185,194,29
COLOMBIA,03/10/2020,6386,106,4349,207,25
COLOMBIA,04/10/2020,4570,83,3555,148,27
COLOMBIA,05/10/2020,9091,113,5532,286,40
COLOMBIA,06/10/2020,7363,94,2991,238,33
COLOMBIA,07/10/2020,6779,74,1794,220,41
COLOMBIA,08/10/2020,6094,51,1108,259,29
COLOMBIA,09/10/2020,5222,48,831,186,36
COLOMBIA,10/10/2020,3684,50,496,180,24
COLOMBIA,11/10/2020,2203,26,283,188,23
COLOMBIA,12/10/2020,1992,26,106,147,28
COLOMBIA,13/10/2020,4643,29,185,242,23
COLOMBIA,14/10/2020,5049,28,129,219,23
COLOMBIA,15/10/2020,4589,18,65,231,8
COLOMBIA,16/10/2020,4112,10,57,207,6
COLOMBIA,17/10/2020,2863,5,20,140,2
COLOMBIA,18/10/2020,1352,1,9,100,3
BRAZIL,26/02/2020,1,0,0,0,0
BRAZIL,27/02/2020,0,0,0,0,0
BRAZIL,28/02/2020,0,0,0,0,0
BRAZIL,29/02/2020,1,0,0,0,0
BRAZIL,01/03/2020,0,0,0,0,0
BRAZIL,02/03/2020,0,0,0,0,0
BRAZIL,03/03/2020,0,0,0,0,0
BRAZIL,04/03/2020,1,0,0,0,0
BRAZIL,05/03/2020,4,0,0,0,0
BRAZIL,06/03/2020,6,0,0,0,0
BRAZIL,07/03/2020,6,0,0,0,0
BRAZIL,08/03/2020,6,0,0,0,0
BRAZIL,09/03/2020,0,0,0,0,0
BRAZIL,10/03/2020,9,0,0,0,0
BRAZIL,11/03/2020,18,0,0,0,0
BRAZIL,12/03/2020,25,0,0,0,0
BRAZIL,13/03/2020,21,0,0,0,0
BRAZIL,14/03/2020,23,0,0,0,0
BRAZIL,15/03/2020,79,0,0,0,0
BRAZIL,16/03/2020,34,0,0,0,0
BRAZIL,17/03/2020,57,1,0,0,0
BRAZIL,18/03/2020,137,3,0,0,0
BRAZIL,19/03/2020,193,2,0,0,0
BRAZIL,20/03/2020,283,5,0,0,0
BRAZIL,21/03/2020,224,7,0,0,0
BRAZIL,22/03/2020,418,7,0,0,0
BRAZIL,23/03/2020,345,9,0,0,0
BRAZIL,24/03/2020,310,12,0,0,0
BRAZIL,25/03/2020,232,11,0,0,0
BRAZIL,26/03/2020,482,20,0,0,0
BRAZIL,27/03/2020,502,15,0,0,0
BRAZIL,28/03/2020,486,22,0,0,0
BRAZIL,29/03/2020,353,22,0,0,0
BRAZIL,30/03/2020,323,23,0,0,0
BRAZIL,31/03/2020,1138,42,0,0,0
BRAZIL,01/04/2020,1117,40,0,0,0
BRAZIL,02/04/2020,1076,58,0,0,0
BRAZIL,03/04/2020,1146,60,0,0,0
BRAZIL,04/04/2020,1222,73,0,0,0
BRAZIL,05/04/2020,852,54,0,0,0
BRAZIL,06/04/2020,926,67,0,0,0
BRAZIL,07/04/2020,1661,114,0,0,0
BRAZIL,08/04/2020,2210,133,0,0,0
BRAZIL,09/04/2020,1930,141,0,0,0
BRAZIL,10/04/2020,1781,115,0,0,0
BRAZIL,11/04/2020,1089,68,0,0,0
BRAZIL,12/04/2020,1442,99,0,0,0
BRAZIL,13/04/2020,1261,105,0,0,0
BRAZIL,14/04/2020,1832,204,0,0,0
BRAZIL,15/04/2020,3058,204,0,0,0
BRAZIL,16/04/2020,2105,188,0,0,0
BRAZIL,17/04/2020,3257,217,0,0,0
BRAZIL,18/04/2020,2917,206,0,0,0
BRAZIL,19/04/2020,2055,115,0,0,0
BRAZIL,20/04/2020,1927,113,0,0,0
BRAZIL,21/04/2020,2498,166,0,0,0
BRAZIL,22/04/2020,2678,165,0,0,0
BRAZIL,23/04/2020,3735,407,0,0,0
BRAZIL,24/04/2020,3503,357,0,0,0
BRAZIL,25/04/2020,5514,346,0,0,0
BRAZIL,26/04/2020,3379,189,0,0,0
BRAZIL,27/04/2020,4613,338,0,0,0
BRAZIL,28/04/2020,5385,474,0,0,0
BRAZIL,29/04/2020,6276,449,0,0,0
BRAZIL,30/04/2020,7218,435,0,0,0
BRAZIL,01/05/2020,5919,428,0,0,0
BRAZIL,02/05/2020,5097,395,0,0,0
BRAZIL,03/05/2020,4751,301,0,0,0
BRAZIL,04/05/2020,6633,296,0,0,0
BRAZIL,05/05/2020,6935,600,0,0,0
BRAZIL,06/05/2020,10503,614,0,0,0
BRAZIL,07/05/2020,9888,611,0,0,0
BRAZIL,08/05/2020,10222,749,0,0,0
BRAZIL,09/05/2020,10611,732,0,0,0
BRAZIL,10/05/2020,6760,496,0,0,0
BRAZIL,11/05/2020,5632,396,0,0,0
BRAZIL,12/05/2020,9258,881,0,0,0
BRAZIL,13/05/2020,11385,749,0,0,0
BRAZIL,14/05/2020,13944,844,0,0,0
BRAZIL,15/05/2020,15305,824,0,0,0
BRAZIL,16/05/2020,14919,816,0,0,0
BRAZIL,17/05/2020,7938,485,0,0,0
BRAZIL,18/05/2020,13140,674,0,0,0
BRAZIL,19/05/2020,17408,1179,0,0,0
BRAZIL,20/05/2020,19951,888,0,0,0
BRAZIL,21/05/2020,18508,1188,0,0,0
BRAZIL,22/05/2020,20803,999,0,0,0
BRAZIL,23/05/2020,16508,967,0,0,0
BRAZIL,24/05/2020,15813,653,0,0,0
BRAZIL,25/05/2020,11687,807,0,0,0
BRAZIL,26/05/2020,16324,1039,0,0,0
BRAZIL,27/05/2020,20599,1086,0,0,0
BRAZIL,28/05/2020,26417,1156,0,0,0
BRAZIL,29/05/2020,26928,1124,0,0,0
BRAZIL,30/05/2020,33274,956,0,0,0
BRAZIL,31/05/2020,15760,480,0,0,0
BRAZIL,01/06/2020,12247,623,0,0,0
BRAZIL,02/06/2020,28936,1262,0,0,0
BRAZIL,03/06/2020,28633,1349,0,0,0
BRAZIL,04/06/2020,30925,1473,0,0,0
BRAZIL,05/06/2020,30830,1005,0,0,0
BRAZIL,06/06/2020,27075,904,0,0,0
BRAZIL,07/06/2020,18912,525,0,0,0
BRAZIL,08/06/2020,15654,679,0,0,0
BRAZIL,09/06/2020,32091,1272,0,0,0
BRAZIL,10/06/2020,32913,1274,0,0,0
BRAZIL,11/06/2020,30412,1239,0,0,0
BRAZIL,12/06/2020,25982,909,0,0,0
BRAZIL,13/06/2020,21704,892,0,0,0
BRAZIL,14/06/2020,17110,612,0,0,0
BRAZIL,15/06/2020,20647,627,0,0,0
BRAZIL,16/06/2020,34918,1282,0,0,0
BRAZIL,17/06/2020,32188,1269,0,0,0
BRAZIL,18/06/2020,22765,1238,0,0,0
BRAZIL,19/06/2020,54771,1206,0,0,0
BRAZIL,20/06/2020,34666,1022,0,0,0
BRAZIL,21/06/2020,17459,641,0,0,0
BRAZIL,22/06/2020,21432,654,0,0,0
